CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
220016931,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,23500 BLOCK GODDARD RD,TAYLOR,2022-05-04 14:31:00,OBSTRUCTING JUSTICE,-83.26255969999994,42.225446300000044
220016476,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-05-01 01:42:00,ASSAULT - AGGRAVATED,-83.74242869899996,42.279175801000065
220016476,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-05-01 01:42:00,DAMAGE TO PROPERTY,-83.74242869899996,42.279175801000065
220016476,ALL OTHER,5012,PROBATION VIOLATION,B,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-05-01 01:42:00,OBSTRUCTING JUSTICE,-83.74242869899996,42.279175801000065
220001938,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,200 BLOCK MASON AVE,ANN ARBOR,2022-01-15 10:05:00,ASSAULT - AGGRAVATED,-83.78905159899995,42.28013830000003
220016529,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,1500 BLOCK E STADIUM BLVD,ANN ARBOR,2022-05-01 12:41:00,DAMAGE TO PROPERTY,-83.72932529899998,42.260592700000075
220016654,ARSON,2099,ARSON (OTHER),A,3900 BLOCK PLATT RD,ANN ARBOR,2022-05-02 11:15:00,ARSON,-83.70052539999995,42.23073860100004
220016654,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,3900 BLOCK PLATT RD,ANN ARBOR,2022-05-02 11:15:00,OBSTRUCTING POLICE,-83.70052539999995,42.23073860100004
220003046,AGGRAVATED ASSAULT,1303,AGG/FEL ASSAULT - FAMILY - STRONG ARM-DOMESTIC,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2022-01-23 02:15:00,ASSAULT - AGGRAVATED,-83.73390089999998,42.24062840000005
220012034,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2022-03-12 16:15:00,LARCENY - ALL OTHER,-83.77551219999998,42.271099099000025
220016038,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1200 BLOCK S UNIVERSITY AVE,ANN ARBOR,2022-04-27 23:30:00,LARCENY - ALL OTHER,-83.73427940099998,42.27478940000003
220016891,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK S DIVISION,ANN ARBOR,2022-05-04 07:00:00,ASSAULT - SIMPLE,-83.74454290099999,42.27550910000008
220016971,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-05-04 17:56:00,FRAUD,-83.74149819999997,42.24059280000006
220016971,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2022-05-04 17:56:00,FRAUD,-83.74149819999997,42.24059280000006
220016853,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2022-05-03 23:55:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
220010744,AGGRAVATED ASSAULT,1303,AGG/FEL ASSAULT - FAMILY - STRONG ARM-DOMESTIC,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2022-03-20 12:28:00,ASSAULT - AGGRAVATED,-83.69030989899994,42.30697550000008
220016959,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,3500 BLOCK WASHTENAW AVE,ANN ARBOR,2022-05-04 16:42:00,FORGERY / COUNTERFEITING,-83.68910549899994,42.25463540000004
220016978,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2000 BLOCK COMMERCE DR,ANN ARBOR,2022-05-04 18:48:00,FRAUD,-83.77583489999995,42.269861400000025
220016975,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,2600 BLOCK JACKSON AVE,ANN ARBOR,2022-05-04 18:25:00,LARCENY - RETAIL FRAUD,-83.78305979999999,42.28017790000007
220016981,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2022-05-04 18:56:00,ASSAULT - SIMPLE,-83.75680509999995,42.284926400000074
220002036,WEAPON LAW VIOLATIONS,5295,CONCEALED WEAPONS - FIREARM IN AUTO (CCW),A,ARELLA BLVD & PAULINE BLVD,ANN ARBOR TWP,2022-01-15 22:53:00,WEAPONS OFFENSE,-83.76632149999995,42.26817440100007
220002036,WEAPON LAW VIOLATIONS,5297,POSSESSION OR USE OF FIREARM WHILE UNDER INFLUENCE OF LIQUOR OR DRUGS,A,ARELLA BLVD & PAULINE BLVD,ANN ARBOR TWP,2022-01-15 22:53:00,WEAPONS OFFENSE,-83.76632149999995,42.26817440100007
220002036,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,ARELLA BLVD & PAULINE BLVD,ANN ARBOR TWP,2022-01-15 22:53:00,WEAPONS OFFENSE,-83.76632149999995,42.26817440100007
220002036,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,ARELLA BLVD & PAULINE BLVD,ANN ARBOR TWP,2022-01-15 22:53:00,OUI OF LIQUOR / DRUGS,-83.76632149999995,42.26817440100007
220002036,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,ARELLA BLVD & PAULINE BLVD,ANN ARBOR TWP,2022-01-15 22:53:00,OUI OF LIQUOR / DRUGS,-83.76632149999995,42.26817440100007
220006764,FORCIBLE FONDLING,1177,CSC 2ND DEGREE -FORCIBLE CONTACT,A,600 BLOCK S FIFTH AVE,ANN ARBOR,2022-02-07 23:07:00,SEX OFFENSES - CSC,-83.74591419999996,42.27372740000004
220016469,ARSON,2073,ARSON - BURNING OF PERSONAL PROPERTY,A,3500 BLOCK OAKWOOD ST,ANN ARBOR,2022-05-01 00:24:00,ARSON,-83.69024760099995,42.24934520000005
220017110,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,HEMLOCK AND PLAINVIEW,ANN ARBOR,2022-05-05 16:00:00,ASSAULT - SIMPLE,-83.71066859899997,42.23566200000005
220017110,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,HEMLOCK AND PLAINVIEW,ANN ARBOR,2022-05-05 16:00:00,DAMAGE TO PROPERTY,-83.71066859899997,42.23566200000005
220015625,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,2400 BLOCK W STADIUM BLVD,ANN ARBOR,2022-04-02 13:00:00,LARCENY - RETAIL FRAUD,-83.77981800099997,42.27878560000005
220015238,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,200 BLOCK N ASHLEY ST,ANN ARBOR,2022-04-22 22:19:00,DAMAGE TO PROPERTY,-83.74971009999996,42.28251640000008
220016984,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2022-05-04 19:17:00,LARCENY - RETAIL FRAUD,-83.74103860099996,42.27816020000006
220017020,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,1100 BLOCK S UNIVERSITY AVE,ANN ARBOR,2022-05-05 05:21:00,PUBLIC PEACE,-83.73483110099994,42.27480040000006
220010845,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,200 BLOCK FIELDCREST ST,ANN ARBOR,2022-03-21 02:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.75252719999997,42.253806901000075
220017208,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,HILL ST & S MAIN ST,ANN ARBOR,2022-05-06 00:30:00,DAMAGE TO PROPERTY,-83.74977859999996,42.271641000000045
220009715,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,3500 BLOCK PLYMOUTH RD,ANN ARBOR,2022-03-13 21:03:30,FRAUD,-83.69213710099996,42.30600270100007
220017289,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2999,DAMAGE TO PROPERTY - MDOP (OTHER),A,3200 BLOCK CHELSEA CIR,ANN ARBOR,2022-05-06 20:10:00,DAMAGE TO PROPERTY,-83.71558089999996,42.238089700000046
220017191,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2022-05-04 15:50:00,DAMAGE TO PROPERTY,-83.78820160099997,42.28383190000005
220017070,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,3077,"RETAIL FRAUD, MISREPRESENTATION 3RD DEGREE",A,1500 BLOCK E STADIUM BLVD,ANN ARBOR,2022-05-05 12:36:00,LARCENY - RETAIL FRAUD,-83.72932529899998,42.260592700000075
220017165,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2500 BLOCK SANDALWOOD CIR,ANN ARBOR,2022-05-06 00:20:00,DAMAGE TO PROPERTY,-83.70911409899998,42.30848890000004
220013146,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2022-03-30 23:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.74257389899998,42.27997000000005
220014011,DRUG/NARCOTIC VIOLATIONS,3547,METHAMPHETAMINE - POSSESS,A,800 BLOCK VICTORS WAY,ANN ARBOR,2022-04-13 12:15:00,DRUG OFFENSES,-83.73622489999997,42.23852910000005
220017430,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1000 BLOCK ISLAND DRIVE CT,ANN ARBOR,2022-05-05 21:00:00,LARCENY - FROM AUTO (LFA),-83.73229680099996,42.29099310000004
220017323,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2400 BLOCK SHANNONDALE RD,ANN ARBOR,2022-05-07 01:08:00,ASSAULT - SIMPLE,-83.71298439999998,42.26467580100007
220017387,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,S ASHLEY ST & W LIBERTY ST,ANN ARBOR,2022-05-07 11:01:00,DAMAGE TO PROPERTY,-83.74985169999997,42.27961910000005
220017371,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK W STADIUM BLVD,ANN ARBOR,2022-05-06 12:30:00,LARCENY - ALL OTHER,-83.75459489899998,42.264094700000044
220017383,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3300 BLOCK BURBANK DR,ANN ARBOR,2022-05-01 22:51:00,FRAUD,-83.68924690099999,42.31458420000007
220017463,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1800 BLOCK STADIUM PLACE,ANN ARBOR,2022-05-07 17:00:00,FRAUD,-83.76969429999997,42.26690320000006
220017377,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2400 BLOCK MILLER AVE,ANN ARBOR,2022-05-07 02:52:30,BURGLARY - RESIDENTIAL,-83.77988739899996,42.29413850000003
220017273,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2022-05-06 17:54:00,ASSAULT - SIMPLE,-83.77296149999995,42.270327601000076
220017393,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,WASHTENAW AVE & YOST BLVD,ANN ARBOR,2022-05-07 11:10:00,LARCENY - ALL OTHER,-83.68776930099995,42.25532670000007
220017468,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,3800 BLOCK RESEARCH PARK DR,ANN ARBOR,2022-05-07 21:01:00,INTIMIDATION / STALKING,-83.73825829999998,42.23092420100005
220008542,ALL OTHER,7301,ANIMAL ORD - BARKING DOG,B,1400 BLOCK HENRY ST,ANN ARBOR,2022-03-05 14:00:00,OTHER - ORDINANCE VIOLATIONS,-83.73267659999999,42.26184070000005
220017582,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,900 BLOCK W EISENHOWER PKWY,ANN ARBOR,2022-05-08 14:21:00,FORGERY / COUNTERFEITING,-83.75878889999996,42.24650570000006
220017512,AGGRAVATED ASSAULT,1306,AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM,A,600 BLOCK CHURCH ST,ANN ARBOR,2022-05-08 01:20:00,ASSAULT - AGGRAVATED,-83.73430680099995,42.27455280000004
220017418,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK PACKARD ST,ANN ARBOR,2022-05-07 05:47:30,LARCENY - FROM AUTO (LFA),-83.74661960099996,42.27549200100003
220017458,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,HARPST ST & PACKARD ST,ANN ARBOR,2022-05-07 19:45:00,ASSAULT - SIMPLE,-83.72709049999997,42.25684590000003
220017504,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,500 BLOCK E LIBERTY ST,ANN ARBOR,2022-05-08 02:09:00,PUBLIC PEACE,-83.74242869899996,42.279175801000065
220017570,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2022-05-08 17:47:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
220000982,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,PACKARD ST & E STADIUM BLVD,ANN ARBOR,2022-01-09 02:44:00,OUI OF LIQUOR / DRUGS,-83.72987150099993,42.26077520000007
220013583,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,800 BLOCK DEWEY AVE,ANN ARBOR,2022-04-09 23:54:00,OUI OF LIQUOR / DRUGS,-83.73890149999994,42.266017401000056
220017521,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK CARROT WAY,ANN ARBOR,2022-05-08 02:00:00,ASSAULT - SIMPLE,-83.72743579999997,42.31692240000007
220017603,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK S MAPLE RD,ANN ARBOR,2022-05-08 23:55:00,DAMAGE TO PROPERTY,-83.78094509899995,42.27178810000004
220017072,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1200 BLOCK PRESCOTT AVE,ANN ARBOR,2022-05-02 05:00:00,LARCENY - FROM AUTO (LFA),-83.75549830099999,42.266193601000055
220004026,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK LARKSPUR ST,ANN ARBOR,2022-01-27 15:00:00,ASSAULT - SIMPLE,-83.73769810099998,42.30759980000005
220017655,DRUG/NARCOTIC VIOLATIONS,3562,MARIJUANA -POSSESS,A,2700 BLOCK FULLER RD,ANN ARBOR,2022-05-09 14:05:00,DRUG OFFENSES,-83.70247689999997,42.28122639900005
220017629,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2700 BLOCK CRANBROOK RD,ANN ARBOR,2022-03-05 12:00:00,FRAUD,-83.70542489999997,42.24866360000004
220016774,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2600 BLOCK ARROWWOOD TRL,ANN ARBOR,2022-05-02 22:00:00,FRAUD,-83.73036839999997,42.30844170000006
220014327,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK E DAVIS AVE,ANN ARBOR,2022-04-15 16:30:00,ASSAULT - SIMPLE,-83.74784360099994,42.27055270000005
221000312,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1000 BLOCK GRANGER AVE,ANN ARBOR,2022-05-03 01:54:30,LARCENY - ALL OTHER,-83.73641159899995,42.26403989900007
221000311,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK E HURON ST,ANN ARBOR,2022-05-05 20:00:00,LARCENY - ALL OTHER,-83.74572750099998,42.28182970000006
220017623,DRUG/NARCOTIC VIOLATIONS,3547,METHAMPHETAMINE - POSSESS,A,JACKSON AVE & S MAPLE RD,ANN ARBOR,2022-05-09 09:22:00,DRUG OFFENSES,-83.78032180099996,42.280520900000056
220017759,ALL OTHER,4801,RESISTING OFFICER,B,2500 BLOCK JACKSON AVE,ANN ARBOR,2022-05-10 10:07:00,OBSTRUCTING POLICE,-83.78268709899999,42.278594601000066
220017759,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,2500 BLOCK JACKSON AVE,ANN ARBOR,2022-05-10 10:07:00,PUBLIC PEACE,-83.78268709899999,42.278594601000066
220017599,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,700 BLOCK KUEHNLE AVE,ANN ARBOR,2022-05-08 22:24:00,ASSAULT - AGGRAVATED,-83.78934180099998,42.29196669900006
220017599,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,700 BLOCK KUEHNLE AVE,ANN ARBOR,2022-05-08 22:24:00,PUBLIC PEACE,-83.78934180099998,42.29196669900006
220004659,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,800 BLOCK N MAIN ST,ANN ARBOR,2022-02-04 11:24:00,LARCENY - ALL OTHER,-83.74755900099996,42.288965001000065
220017746,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,2600 BLOCK MILLER AVE,ANN ARBOR,2022-05-10 01:30:00,BURGLARY - ALL OTHER,-83.78407569899997,42.29697309900007
220017141,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2022-05-05 21:18:00,ASSAULT - SIMPLE,-83.75605829999995,42.284425500000054
220017741,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2400 BLOCK W STADIUM BLVD,ANN ARBOR,2022-05-06 12:27:00,LARCENY - RETAIL FRAUD,-83.77981800099997,42.27878560000005
220006309,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK W WASHINGTON ST,ANN ARBOR,2022-02-16 08:35:00,ASSAULT - SIMPLE,-83.76124379999999,42.279836800000055
220004766,DRUG/NARCOTIC VIOLATIONS,3598,"NARCOTIC DRUGS, FRAUDULENT PROCUREMENT OF",A,3000 BLOCK WASHTENAW AVE,ANN ARBOR,2022-02-05 02:35:00,DRUG OFFENSES,-83.69940069999996,42.257822701000066
220004766,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,3000 BLOCK WASHTENAW AVE,ANN ARBOR,2022-02-05 02:35:00,OBSTRUCTING JUSTICE,-83.69940069999996,42.257822701000066
220004766,WEAPON LAW VIOLATIONS,5212,CONCEALED WEAPONS - POSSESSION OF WEAPON,A,3000 BLOCK WASHTENAW AVE,ANN ARBOR,2022-02-05 02:35:00,WEAPONS OFFENSE,-83.69940069999996,42.257822701000066
220004766,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,3000 BLOCK WASHTENAW AVE,ANN ARBOR,2022-02-05 02:35:00,PUBLIC PEACE,-83.69940069999996,42.257822701000066
220017899,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,500 BLOCK BENJAMIN ST,ANN ARBOR,2022-05-11 03:00:00,BURGLARY - RESIDENTIAL,-83.74280220099996,42.27075730000007
220010152,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,CENTER DR & DEXTER RD,ANN ARBOR,2022-03-16 22:22:00,ASSAULT - SIMPLE,-83.78484700099995,42.28697000000005
221000319,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2600 BLOCK FENWICK CT,ANN ARBOR,2022-04-21 11:30:00,FRAUD,-83.72730339999998,42.247442500000034
220017836,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1000 BLOCK W HURON ST,ANN ARBOR,2022-05-10 22:03:00,LARCENY - ALL OTHER,-83.75989029999994,42.28199579900007
220017831,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,100 BLOCK LAKE VILLAGE DR,ANN ARBOR,2022-04-28 06:40:30,LARCENY - FROM AUTO (LFA),-83.74767760099996,42.250054299000055
220017826,ROBBERY,1206,ROBBERY - STREET - STRONG ARM,A,300 BLOCK S MAIN ST,ANN ARBOR,2022-05-10 20:26:00,ROBBERY,-83.74881199999999,42.278905500000064
220017693,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK PACKARD ST,ANN ARBOR,2022-05-04 02:07:30,ASSAULT - SIMPLE,-83.74591309999994,42.27560710000006
220017819,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2022-05-10 18:05:00,LARCENY - ALL OTHER,-83.77808339999996,42.27729970000007
220017884,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3600 BLOCK S STATE ST,ANN ARBOR,2022-05-11 10:20:00,LARCENY - FROM AUTO (LFA),-83.73908179999995,42.23441530000008
220017770,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1100 BLOCK WHITE ST,ANN ARBOR,2022-05-10 09:30:00,BURGLARY - RESIDENTIAL,-83.73910929899995,42.268330700000035
220001849,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK MAYNARD ST,ANN ARBOR,2022-01-14 00:00:00,ASSAULT - SIMPLE,-83.74217549899998,42.27893830000005
220018016,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,2700 BLOCK HIKONE RD,ANN ARBOR,2022-05-12 09:17:00,INTIMIDATION / STALKING,-83.71188169899995,42.244027999000025
220017795,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,1700 BLOCK PLYMOUTH RD,ANN ARBOR,2022-05-05 14:00:00,FRAUD,-83.71970599999997,42.299388900000054
220017883,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK VICTORS WAY,ANN ARBOR,2022-05-11 04:33:00,LARCENY - FROM AUTO (LFA),-83.73748429899996,42.24019860000004
220017501,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,0 BLOCK CARROT WAY,ANN ARBOR,2022-05-08 00:00:00,BURGLARY - RESIDENTIAL,-83.72743579999997,42.31692240000007
220017501,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,0 BLOCK CARROT WAY,ANN ARBOR,2022-05-08 00:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.72743579999997,42.31692240000007
220017792,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1500 BLOCK SAUNDERS CRESCENT,ANN ARBOR,2022-05-10 00:30:00,LARCENY - FROM AUTO (LFA),-83.77101220099996,42.295228800000075
220013596,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1200 BLOCK S UNIVERSITY AVE,ANN ARBOR,2022-04-10 01:28:00,ASSAULT - SIMPLE,-83.73340289899994,42.27475120100007
220017196,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,2300 BLOCK SANDALWOOD CIR,ANN ARBOR,2022-05-06 05:28:00,OBSTRUCTING JUSTICE,-83.70984789999994,42.30654400100008
220017118,CURFEW/LOITERING/VAGRANCY,6399,VAGRANCY (OTHER),B,200 BLOCK S STATE ST,ANN ARBOR,2022-05-05 17:27:00,VAGRANCY,-83.74103859899998,42.27954099900006
220018003,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,2300 BLOCK SANDALWOOD CIR,ANN ARBOR,2022-05-12 06:02:00,OBSTRUCTING JUSTICE,-83.70984789999994,42.30654400100008
220002438,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2300 BLOCK S STATE ST,ANN ARBOR,2022-01-12 21:00:00,LARCENY - ALL OTHER,-83.73809229999995,42.25256290100003
220017918,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,600 BLOCK S MAIN ST,ANN ARBOR,2022-05-06 22:44:00,FRAUD,-83.74862209999998,42.273330600000065
220018054,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,100 BLOCK N FIRST ST,ANN ARBOR,2022-05-12 03:34:00,DAMAGE TO PROPERTY,-83.75141169899996,42.282177999000055
220017990,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,700 BLOCK MILLER AVE,ANN ARBOR,2022-05-12 00:45:00,PUBLIC PEACE,-83.75605829999995,42.284425500000054
220018085,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,JACKSON AVE & GRANDVIEW DR,ANN ARBOR,2022-05-12 16:07:00,FAMILY OFFENSE,-83.76999089999998,42.28144530000003
